gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Tmem47	0.48836016825483597	4.890063301569628	6.25071511090413	3.0295656299008347e-06	0.008535745102206312	4.697897467233851
P3h4	0.4491864671727477	4.550922457750526	5.522347236320351	1.629131898862994e-05	0.010931469804076237	3.0751543025613373
Fam217b	0.27148541241649937	3.7408963657817376	5.294017649472341	2.791562911051286e-05	0.012703582523312176	2.5893147275570803
Pcdhb12	0.6594245611511974	0.645812201958323	5.280859577563568	2.8799638170444786e-05	0.012703582523312176	2.0721878464796397
Cxcl1	1.4303192758967425	2.114357352150515	5.221598390068539	3.3146982070770765e-05	0.01293807338016409	2.3968267656014763
Egr1	1.476862527098442	5.575846304452688	5.123183193979689	4.188997412269855e-05	0.013155406193129085	2.152222486433244
Tmem109	0.3514788345150004	6.334792123713193	4.96043438110472	6.178874475632918e-05	0.01581239687271713	1.7996594628250122
Decr1	0.4671278389006801	8.224556614733698	4.945787534127972	6.399389287630609e-05	0.01581239687271713	1.8342237821722422
Xxylt1	0.23597948273653557	3.595359546577347	4.88213831160334	7.453917365584396e-05	0.016561457629810747	1.6591501622693325
Bcl7a	0.25609336259238	3.9768508618157954	4.866331574051886	7.741984461875853e-05	0.016688020835583742	1.5971587135514307
Ikzf5	0.20512839091252477	4.693081482516664	4.823100741397176	8.588589871221072e-05	0.017245353939009493	1.4618532182765724
Dhx29	0.2742080522663919	4.444821094845749	4.810844950946389	8.845184774876012e-05	0.017245353939009493	1.44299189130066
Gps1	0.18248124466884086	5.46319240389447	4.75455179640277	0.00010126837260928469	0.017245353939009493	1.2952161344141793
Saraf	0.35528854490490946	7.595507123478718	4.690038418680462	0.00011827759990053904	0.017739301343938276	1.2350410573409958
Fbp2	0.7944099086908114	3.8829369381974286	4.594630541172231	0.0001488533536788041	0.019264761334883872	0.9763287818526969
Agtr1a	0.5576387919836314	4.621461329140913	4.589421442417408	0.00015073521886455323	0.019264761334883872	0.920715353861965
Mtfr1	0.3032120187835803	5.116799047706917	4.579336900087046	0.00015444668491039376	0.019565956346279882	0.8855176168877268
Kpna1	0.32417623734389256	6.885258251172111	4.521496837914704	0.00017757999227765425	0.02089247917305921	0.8116899400114521
Cyr61	0.7217262325041043	5.955440529613886	4.507903275177702	0.00018350411791978269	0.02137231024997985	0.7343461223984082
Sorcs2	0.547912899762701	3.1129214450534386	4.494450147460219	0.00018956247696743825	0.021387978846591743	0.8104482695610509
Hdac5	0.3220979269819164	6.158133357235409	4.403460163916427	0.00023616001968902148	0.023014776506867465	0.49991731532720607
Grcc10	0.26023184203713345	5.925931946554693	4.401211967006827	0.00023744645475164467	0.023014776506867465	0.4847474865203445
Lclat1	0.5857830727424247	6.7202790283833735	4.395424287741475	0.00024079062294861688	0.023183321177492833	0.5107674921444367
Art5	0.6390863998690008	3.923886489652762	4.351332690263367	0.0002678660004656636	0.02521312916762111	0.41029547876644834
Ric8b	0.3325531163510833	5.292877767383332	4.346795705453501	0.00027081959102275835	0.02521312916762111	0.34259308788418785
Spryd7	0.3121796584764729	5.125130307600707	4.332004610705523	0.0002806770215980173	0.025334609661991036	0.3083909138088323
Ybx2	0.6554921500546445	4.04333313370975	4.273836258903454	0.0003230529383592597	0.026660174490196736	0.2212474695579365
Cacng6	1.0816009459822622	0.5096528560790409	4.226448786330843	0.00036226285754863255	0.02793665749085847	0.04589825395378
Lonrf1	0.5480118968531302	3.5328019814399116	4.225932201995129	0.0003627155158994885	0.02793665749085847	0.15767243588177937
Oplah	0.3573526785128438	5.502681544548416	4.218190457610424	0.0003695673317053053	0.02809100739204221	0.04539008482768203
Cdc73	0.1775763998757416	5.585737595378741	4.186952777635052	0.00039855275789460194	0.029366831273029803	-0.02542933577431139
Dusp1	0.6715564850509717	6.385850105419019	4.153416715991596	0.00043220165989864127	0.03012641696048301	-0.06885487892337405
Slc29a1	0.292351944050254	5.703875617111465	4.151799778008883	0.0004338938324179799	0.03012641696048301	-0.10374632159710195
Agpat9	0.39514818181972355	3.7742016179143616	4.142771277592202	0.00044346463512776437	0.03049769647864368	-0.057805113651859585
Tmem65	0.35803996202495636	7.631705908629983	4.140075648396366	0.000446362794379363	0.030551523584960955	-0.021342987844609418
Pttg1	0.26153546970913677	5.70622706507496	4.135750081036696	0.0004510528845228889	0.030726913954148876	-0.14097348925556563
Rhob	0.30282061827109796	7.117906060432112	4.129835652518639	0.00045754537721743227	0.03087789877464559	-0.07735295766406836
Mtus1	0.25598199239272645	7.143215856145447	4.108671811548835	0.00048155045757811436	0.031109912146658134	-0.12430031170215372
Scn4b	0.664869062964816	6.607445118036549	4.101761831227107	0.0004896568232802039	0.031109912146658134	-0.17523194190212354
Arl2	0.3196697072191359	4.771384963652469	4.099655793135988	0.0004921544359722037	0.031109912146658134	-0.22509161278978063
Otud1	0.5712482895511624	4.16941954186425	4.092519550361758	0.0005007122909614346	0.031109912146658134	-0.20820963418266825
Slc25a16	0.1965789012157826	4.80019794207048	4.084905643987821	0.0005100065155448864	0.031109912146658134	-0.26029924821940575
Retsat	0.43847401157991417	5.479755453110963	4.082889616961459	0.0005124961112878948	0.031109912146658134	-0.2697538955904353
Ubald1	0.24119981588959316	4.280307945926401	4.081124805347159	0.0005146854166084539	0.031109912146658134	-0.24258846822668634
Ppp1r3f	0.38666651257223905	2.0647996363451093	4.078915789284383	0.0005174389056206822	0.031109912146658134	-0.06510410722666649
Dcaf6	0.2566346488076663	6.06492144483536	4.072430957300776	0.00052560715716553	0.031109912146658134	-0.27329897187668806
BC067074	0.5986310714665961	1.9512712975950324	4.065135176479995	0.0005349504862777138	0.031533693562541806	-0.09521039621662286
Bbs2	0.2669190931576573	3.6097880703969807	4.0529515277196095	0.0005509235966211966	0.03223251138037945	-0.24732240486730372
Gab1	0.3234558843903077	5.554258456227765	4.050718605970693	0.0005539020944162667	0.032255863094998886	-0.342830589335537
Atg9b	0.7666810150754795	0.08645515819192588	4.04641178128065	0.0005596923267433081	0.03246215495111187	-0.39994611270872493
Slc27a1	0.4313024649817354	6.819178249518474	4.0153665977478825	0.0006032512234971928	0.03321289386092108	-0.3606690421109384
Emc1	0.20621263711213533	5.607309055522354	3.990568070992498	0.0006404551227994969	0.034699658952189745	-0.480894343338119
Eepd1	0.40759076796725946	3.914482285137292	3.9868881946316885	0.0006461668962127055	0.034699658952189745	-0.43010585889027997
Camk2g	0.26876251260242157	5.246454762328844	3.9857801819105387	0.0006478966125536947	0.034699658952189745	-0.49746166504458866
Mef2a	0.2934029460950196	7.45858831960125	3.9852496290088393	0.0006487264864347897	0.034699658952189745	-0.3857760238963204
Icmt	0.21688994227130998	5.3691153523462685	3.974951246495803	0.0006650458134817535	0.03520345582069131	-0.5218293754640735
Lbh	0.461259588142628	8.543782023358697	3.966983157361505	0.0006779518349227062	0.03520345582069131	-0.3651080972569458
Pygb	0.5705070224088953	9.259883787035626	3.95979147534402	0.0006898138081443804	0.03520345582069131	-0.35240312434234333
Nadk2	0.3966522625323874	5.975244868026904	3.9538190128320596	0.0006998213463309566	0.03520345582069131	-0.5519702326713807
Thap11	0.16212775551763148	4.182052611099549	3.946267841708101	0.0007126808582856536	0.035309678375921326	-0.5468026438743356
Apbb2	0.2360757394843649	5.358718713755652	3.939315552225076	0.0007247278559932455	0.035507500130449364	-0.6044354538680752
Klhl38	0.5438981288607749	4.654857679971101	3.9383951218481816	0.0007263378709458994	0.035507500130449364	-0.5941445541497314
Dsg2	0.4823441496031702	6.438365721650599	3.9355228868210985	0.000731384846140057	0.035507500130449364	-0.56902422943143
Cacna1s	0.6002581363445345	3.7187867129684786	3.9339186409197557	0.0007342189012390092	0.035507500130449364	-0.5318200951758083
Anp32e	0.16733515853076142	6.354261804117214	3.930205941984849	0.0007408196245251212	0.035507500130449364	-0.5863312450516274
Nqo1	0.5238272500081758	5.700657022666497	3.929262931613409	0.0007425055421268321	0.035507500130449364	-0.6198111526821757
Nr3c2	0.3961318709785946	4.3811684687810155	3.9159601113337437	0.0007666981713390542	0.03606728009927889	-0.6309069329653783
Limch1	0.28859350006090256	7.527422066860146	3.9113797481924895	0.0007752078196383925	0.036349192633823586	-0.5494457232372314
Peli2	0.31075286789086176	3.9237170056786166	3.9060167967779766	0.0007852905744587939	0.036466773235800325	-0.6167456904716815
Fbxl17	0.23845584659165997	4.5300621895415345	3.891402619948704	0.0008134314615687581	0.03749488905415272	-0.696425402346649
Mllt6	0.2180211710722073	6.652241918386667	3.890491243568019	0.000815219163758756	0.03749488905415272	-0.658814844163957
Rmnd5a	0.19741926852906388	6.759708583054631	3.8869061983158137	0.0008222892668941267	0.03758070124204107	-0.659720142539201
Kat2b	0.22910183919550065	6.6137421087110795	3.8831443197849667	0.0008297734889556149	0.03780311901418609	-0.6782409863914749
Kansl1l	0.2523039323214471	4.86951804248534	3.8797816750015444	0.000836520591392592	0.03795472428299207	-0.7373227651857395
Gjc1	0.2690184323748861	4.244656917613182	3.8708041669096684	0.0008548014751395385	0.03827157450200792	-0.7252729127709117
Plxnb1	0.29301391211256345	5.5714421421488245	3.8558841093907277	0.0008860630860134876	0.03893274550691111	-0.7931644926891597
Hadh	0.3916452268141839	8.548863924828611	3.8550620772544923	0.0008878180247526763	0.03893274550691111	-0.6159015884783834
H2afv	0.30163744961469074	4.998105953873086	3.852471000130241	0.0008933722280985872	0.03897909884652506	-0.8033960615234754
Acaa2	0.4615272717397101	8.873303204835887	3.8274749878163647	0.0009487526901750447	0.040538125300319514	-0.6618769616733546
Nub1	0.17858516014432801	5.5240359957544864	3.823472423754302	0.0009579310578597129	0.04062779261583045	-0.8690374382449502
1810011O10Rik	0.31448425966103244	5.972079687430837	3.8201862661444594	0.0009655322937176539	0.04062779261583045	-0.8601061069986429
Mecp2	0.20712249431862606	5.778084026548637	3.8198297969568857	0.0009663604268922863	0.04062779261583045	-0.869351451544528
Gabpa	0.20040439166882695	5.884012914559707	3.8192408095601817	0.000967730276959263	0.04062779261583045	-0.8663086558581012
Aktip	0.20210378944191643	5.476270357821276	3.813585816555164	0.0009809807165699603	0.04094602170145482	-0.8928427934870626
Metap1	0.2046877070124502	5.116193457657157	3.8082330801255093	0.0009936883086509207	0.04133041379022076	-0.9070578441021491
Pdcd7	0.22644752056049056	3.614289223737204	3.805566342419911	0.0010000799080120825	0.04133041379022076	-0.8129324571467738
Ddx1	0.21289042370782596	6.339847068869665	3.802170513838608	0.0010082779032877433	0.04133041379022076	-0.8813936110575451
Fdft1	0.3631274420348598	4.7084181618194965	3.801773970812468	0.0010092395380589402	0.04133041379022076	-0.9113679238053063
Gfra4	0.49713256825837293	2.0644212141040676	3.801053318351959	0.0010109894767778727	0.04133041379022076	-0.6650964085795286
Meox2	0.3602014019306905	4.46980913678158	3.8001921725148917	0.0010130845091911196	0.04133041379022076	-0.9028221006466213
Acadm	0.465123931803312	9.761295402896646	3.7890142323387357	0.0010406715897214708	0.042078663299529966	-0.7136633220046837
Yjefn3	0.5795825529018679	1.996078815858409	3.777871567365434	0.0010689109639131316	0.04237124467946149	-0.7124651200893739
Chadl	0.425304537832645	0.7265406602588264	3.767936526293049	0.0010947280598401507	0.042962126739705044	-0.7982825631719583
March6	0.21531539317561155	7.111386386475827	3.751130862697174	0.0011398095933139697	0.0438963470577076	-0.9439219601367164
Dpm1	0.21507839434150977	4.820222728372249	3.748503551252153	0.0011470213336424906	0.044056601331023536	-1.037894174067774
Mxi1	0.2604591951355131	4.987462325948409	3.74725539027825	0.0011504632063406854	0.044071590519820104	-1.0452440384473265
Hadha	0.5213810288054397	9.715038060993335	3.734952426682538	0.0011849400221227847	0.04447889026001358	-0.8334660380958612
Gpt	0.32451428995432785	4.473995528144356	3.7334587961633576	0.0011891945147253491	0.04447889026001358	-1.0560628873123088
Efnb3	0.9394453074073459	5.5738441701799815	3.725358032747358	0.0012125330734884428	0.04501645924760949	-1.0931915337448892
Ptp4a3	0.4872572990137636	7.472302550979101	3.720966485183621	0.0012253737378612542	0.04517640326348975	-0.9850849579782315
Klhdc1	0.37322897835661717	4.798801355558079	3.7189615710917185	0.0012312805585863872	0.04524291629873523	-1.1048870397038497
Ppp3cb	0.18150842380724796	6.133633466626399	3.717941572845467	0.0012342964285903394	0.04524291629873523	-1.086182287042564
Fam174b	0.45019469518284794	7.375647480303435	3.713217473604557	0.0012483597419282802	0.04550556519773396	-1.0097997705659614
Kiz	0.23838935055750454	5.818939989116476	3.7116261093689173	0.0012531326472115284	0.04550556519773396	-1.115999576124052
Slc35d1	0.2354780794562501	3.5426554556725858	3.7113157571810294	0.001254065569083099	0.04550556519773396	-1.017987905212574
Acot2	0.42546258279657323	5.3637621446350146	3.7087595463205933	0.001261775688146428	0.04566357490452756	-1.1353805669211683
Fam169a	0.5784797270753587	1.1994264892033004	3.7026856539371775	0.0012802841064043558	0.045994684240526634	-0.8815356564131704
Dhrs4	0.4346360385547632	5.537022555811725	3.683885916507327	0.0013392852966227146	0.04747016111478633	-1.1891236961394522
Rbfox1	0.5550866961820011	4.873699232847871	3.680516712591656	0.001350139073041408	0.04767410389453304	-1.195288254905556
Ghr	0.2838136937919611	7.133083604957716	3.662262924893803	0.0014104684460880838	0.04896631081347141	-1.1436356330770572
Cradd	0.2476021576363765	3.1213587503796307	3.6589794019060964	0.0014215991711838752	0.04906493700741526	-1.080152370091226
Ulk2	0.2029028862129003	6.310982576322341	3.658420759691408	0.0014235014960605867	0.04906493700741526	-1.2115425970945584
Cdh2	0.5685323410961223	7.819640060202129	3.656318949738977	0.0014306812200414855	0.04919499566628365	-1.1055866784323012
Slc25a20	0.39345996911490744	6.662432118367646	3.650109990615165	0.0014520999324652375	0.049492418942584805	-1.2068513464853234
Nup133	0.23588523758568858	3.9928354280709657	3.64988160222631	0.001452893787763124	0.049492418942584805	-1.2081823860985432
Fktn	0.3064421820257044	5.350395412037292	3.638776056900263	0.0014920158436282857	0.050597099634886775	-1.2955410324602852
Morf4l1	0.16820611027135524	7.965865021852902	3.6386466416925853	0.0014924778039372502	0.050597099634886775	-1.1350749950477317
Arl3	0.23359966898294537	4.670385508506077	3.633346315830062	0.0015115193690865261	0.05112262934039252	-1.295290945234978
Erc1	0.4318367774933316	5.191761492930165	3.628730163722303	0.0015282978153792778	0.05123086935022655	-1.3189719344692987
Smco1	0.49736293339206306	3.588287628960986	3.6266267711929636	0.0015360037687749686	0.05123086935022655	-1.2149280036212113
Ptpn3	0.35904595516777515	5.638315390482235	3.617962556114519	0.0015681512255861835	0.05182760908252612	-1.3366493703229292
Reep5	0.26923797358566315	7.771102229271045	3.6160258374110104	0.00157542725295866	0.05182760908252612	-1.1992870648206013
Ddx59	0.2600016011189443	2.852291041436531	3.609486839113072	0.001600239877206361	0.05226577026300789	-1.1545054377247226
Mfap1b	0.16360522760436158	5.835505571403911	3.608707597893727	0.001603222284068169	0.05226577026300789	-1.3501439856030224
Ech1	0.477571372817005	9.686630655449763	3.599829551674815	0.0016375900063141954	0.05326593439457119	-1.129349792843315
Dpyd	0.34088060204497905	3.5085933585286146	3.5965380014888866	0.0016505152402858274	0.053290654448360474	-1.272336183228668
Smim19	0.3113234893785455	4.547140233096845	3.5921957787885934	0.0016677198823451468	0.053290654448360474	-1.382549177084062
Btbd1	0.26378487445645504	7.288647354564575	3.591159187814322	0.0016718530494324055	0.053290654448360474	-1.2916897890272603
Lmo7	0.23058676439248948	8.409453556498434	3.5899451513324006	0.001676706551296894	0.053290654448360474	-1.2146818462639413
Gm6055	0.3708576905011003	2.909743587553095	3.589429057092651	0.001678773999862099	0.053290654448360474	-1.2063786084425345
Col22a1	0.5049975533699684	1.2543763039911915	3.584361438800397	0.0016992082804106942	0.05381571488090186	-1.1186130067901763
Khdrbs3	0.3168254605833001	4.931239479607339	3.5775137150130703	0.001727209558166575	0.05446366908087702	-1.4317189571631035
Zfp512	0.1621450513647309	4.764552249263326	3.5753989496432013	0.0017359484598043942	0.054571908537917525	-1.4311378907492243
Mettl9	0.21648806820183975	5.628454207375025	3.573624593558933	0.0017433142051276238	0.054571908537917525	-1.4378358677952487
Atmin	0.20496762323552797	4.504517002577111	3.5675907126709845	0.0017685928090320773	0.05489282771805083	-1.4358801851563934
Impa2	0.44800726368370647	2.840942443662068	3.5633837462853637	0.001786430482445914	0.05489282771805083	-1.2547568125713147
Ebf4	0.45725333229451454	0.07991594702878624	3.560670931375614	0.001798026551314039	0.05501303896146558	-1.2893082885488925
D2hgdh	0.3869885609220809	5.171966939397033	3.5543448236821877	0.001825355957932306	0.05501303896146558	-1.488151739906571
Ttc30b	0.26889245405970597	4.027540893442499	3.5531176560846265	0.001830704512763203	0.05501303896146558	-1.4305972654841073
Ywhae	0.22211593544087194	7.950300556754637	3.550339572974946	0.0018428696106698602	0.05501303896146558	-1.3330953002615509
Adgrl2	0.24896608196157022	5.598562548144984	3.54917606820304	0.0018479881077849822	0.05502813247965096	-1.494282911400843
Nfic	0.36448483680052046	6.487259387385925	3.5433128475902453	0.001873994882090007	0.05549331993768973	-1.4609326478802442
Ube2e3	0.19329604363272246	5.046591385356191	3.5430570136624127	0.0018751378015228214	0.05549331993768973	-1.5123808068583564
Nenf	0.2068258645211314	5.376129934820193	3.540300375296692	0.0018874963959377331	0.055631067245168864	-1.5192902392158336
Irf2bpl	0.3282904459983076	5.093855862111567	3.538017405993028	0.0018977919592248216	0.05582059363569221	-1.5244772047568844
Vezf1	0.12946122353322398	5.895067978323951	3.529689828819764	0.001935816612240427	0.05613868175497238	-1.5267349461171946
Klhl7	0.18497350183373218	5.508070522692633	3.5189013889850966	0.001986191685669491	0.05639771680468572	-1.5653508395434796
Nampt	0.380059036595231	7.941657831969647	3.5185814325488782	0.0019877051553514077	0.05639771680468572	-1.404288431200559
Hsdl2	0.34831430721159773	7.598300026004234	3.511623078416083	0.0020209011811899787	0.05673761465890546	-1.4453782635420147
RP23-389K5.5	0.48845729978821417	2.9586013698416145	3.511133623426162	0.002023256581452452	0.05673761465890546	-1.3859275732307088
Colec11	0.3855830491713519	4.1689604543821535	3.5065284378640635	0.002045550381561579	0.057052849629769795	-1.5488795499775634
Klhl22	0.18302621381050255	4.311640582655997	3.50474467188995	0.0020542502290181617	0.057052849629769795	-1.564695361924107
Mzt1	0.200624621767318	5.53235513529296	3.5027581119729603	0.0020639818744543218	0.05721310217057451	-1.6012731180130988
Fam193a	0.19298189248061792	4.206017662451953	3.498833245187076	0.0020833418999049863	0.057382204487009356	-1.569439984144899
Itga7	0.45203374889577397	6.723808360417974	3.4951269556774855	0.0021017872051002904	0.05752447354447859	-1.5522524218224225
Calcoco1	0.30917953879271654	6.61095380191148	3.494144692649189	0.0021067024771627666	0.05752447354447859	-1.5628893221007827
Tmx4	0.2801914831545327	6.086338418334489	3.491463290668436	0.002120177744952931	0.05758143604355277	-1.6031827586250715
Notch3	0.3296041248911301	5.459936714915625	3.491274924238733	0.0021211275429421183	0.05758143604355277	-1.6288903121821727
D5Ertd579e	0.276883922752476	7.081787026057801	3.4855793703943254	0.002150044010929877	0.05814781948660915	-1.5451602342560697
Zbtb10	0.21913436436176914	3.9690415672167503	3.4840868503624844	0.0021576852585328244	0.05824540281071224	-1.580028019614792
Gm13340	0.3416284130185572	6.100641692135625	3.4829736506307025	0.002163401828591261	0.058279091697778285	-1.6215145605432486
Ppp6r3	0.15272392170497273	6.538476665995039	3.4744710986726117	0.002207557104236248	0.05873663219580764	-1.6123395845297415
Antxr2	0.4112170088100031	6.904937999084214	3.4742939356357008	0.002208486474130771	0.05873663219580764	-1.5847838071596057
Tcea3	0.5770427956035755	5.456701774886321	3.4738105647771382	0.0022110241135558017	0.05873663219580764	-1.6683975168540703
H2-Ke6	0.2666381735169976	5.218929270169028	3.4722068384047415	0.0022194639699193632	0.05881375899738613	-1.6742409852554943
Trip10	0.3592329564658874	6.154456653906551	3.4616816856911012	0.002275642879561572	0.059565578692830676	-1.6663269528294808
Dlc1	0.19522300651365487	6.676382886412184	3.4614848274235492	0.002276706788425601	0.059565578692830676	-1.6313236073784605
Lrrc3	0.6862781242502003	0.020010213432649887	3.4576366865511465	0.0022976019570952566	0.059885789776067594	-1.4860798296514401
Pcdhga1	0.4291945400673607	1.6788323231910058	3.456495810768138	0.0023038328606624792	0.059885789776067594	-1.3799554037307171
Pcmt1	0.1777435585985252	6.044808349553862	3.4512932742746076	0.0023324569950069827	0.060260007015904914	-1.6959412872481527
Nudcd3	0.22178123889627432	6.010317848932138	3.4493581937518534	0.0023431923424135867	0.06033536240411254	-1.7021533452787132
Dusp28	0.3149075222527391	3.4940000829532085	3.445690772118634	0.0023636711846199265	0.060663098177025754	-1.6074834832440814
Trappc12	0.21549942777148967	4.447131013359837	3.4454786320976027	0.002364861118519976	0.060663098177025754	-1.7079030737108152
