gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Eif3j1,Eif3j2	5.411694024138276	2.3364250501294666	30.484739945976447	3.076475480520924e-10	3.1278526210456234e-06	-0.5765629769439506
Hist1h3a	1.1633413601703118	3.2337892226459526	4.524296828150947	0.0015176112029145867	0.9940321231977073	-1.9941327293934878
Gm10052	0.5431262178577985	6.945779400600607	4.120133131790612	0.0027181321032729512	0.9940321231977073	-1.6071752061541673
Hist1h3i	0.6806775846125097	5.533713458963167	4.025669811442732	0.003125321134169464	0.9940321231977073	-1.7666153219649892
Hist1h3h	0.9862297015375225	3.5770956794658684	3.815533881856969	0.004282394509384634	0.9940321231977073	-2.355662581380934
Hist2h3b	0.6271200414083893	4.519700105989522	3.770576754574009	0.004584484790833809	0.9940321231977073	-2.1552501105535473
Pacsin3	0.47550597822363816	4.755315941563823	3.6932034266769267	0.005158358070731157	0.9940321231977073	-2.1874843069369816
Sdf2l1	0.721999574032687	3.7677783838326566	3.607172164750397	0.005886514422931844	0.9940321231977073	-2.470616757581419
B9d2	0.5928626156387855	3.763520763007245	3.5791825203136947	0.006146148481439944	0.9940321231977073	-2.4950186168505364
Ddx23	0.31684563514559816	5.8558601995897455	3.429897652860612	0.007749601416975861	0.9940321231977073	-2.350530378841889
Pin4	0.4028765119873263	6.190456037426219	3.3880846748724154	0.008273350152746908	0.9940321231977073	-2.3862880297502653
R3hcc1	0.37155870161315807	4.498894408979898	3.318573508084919	0.009227534922094792	0.9940321231977073	-2.5871303578219127
Ccdc28b	0.43126378886339634	5.1753016243119205	3.255245254606943	0.010196943108786013	0.9940321231977073	-2.579836714843428
Jmjd6	0.3899275723432112	5.09013943760762	3.2426029650789774	0.010402854200419592	0.9940321231977073	-2.6002626625693797
Xrcc6bp1	0.3966826391874889	3.767507293599679	3.0851463443143463	0.01336154285701481	0.9940321231977073	-2.9282369851918224
Ppan	0.4461972966211647	3.7955243727737105	2.9918846975645406	0.015512927109625858	0.9940321231977073	-3.010179474069584
Sart1	0.33203750022346057	4.279938115802081	2.9446871769596377	0.016734762006218953	0.9940321231977073	-2.989108555721218
Snrnp70	0.36614960105905237	7.137889806963281	2.914534052484773	0.017566750376329203	0.9940321231977073	-2.915064277182296
Polr2i	0.42697119009009654	5.31511216429065	2.866808895107127	0.018971311638545173	0.9940321231977073	-2.998115103769449
Mrps21	0.3793704189474729	7.62894098146328	2.8564473013460274	0.019291162523356945	0.9940321231977073	-2.9871208043143356
Rpl36al	0.3698666439626832	7.74045500946703	2.8217400031831827	0.02040329178070632	0.9940321231977073	-3.0291024315636297
Hist3h2bb-ps	0.5692924919024369	4.6385371494856225	2.8211803858046127	0.020421750781088117	0.9940321231977073	-3.0860606311600725
Ccdc28a	0.3611049640673176	5.16333516591043	2.8175365349867167	0.02054236115795187	0.9940321231977073	-3.059973793476848
Rnu12	5.1251712001666565	4.324021056994896	2.816444306257482	0.020578655119331667	0.9940321231977073	-3.1159460561392374
Lamtor2	0.5069933608062449	6.245996378587821	2.816350097513446	0.020581788672789036	0.9940321231977073	-3.03631947812917
Spag7	0.28878263471873034	6.073315161404782	2.807603690533262	0.020874842432298056	0.9940321231977073	-3.047976321172696
Dusp14	0.26899267653070424	7.090832940957978	2.7769858624625794	0.021934672980483162	0.9940321231977073	-3.0778248967939787
Tmem191c	0.43975904782549957	5.3452479737565755	2.7637395610291215	0.022410037992929004	0.9940321231977073	-3.113917795862788
Igfbp2	0.4337432897424369	5.772728569047743	2.7363394596450674	0.02342689575081736	0.9940321231977073	-3.1354212547784144
Tssc4	0.44337691389478273	4.993977362894896	2.7340344626399187	0.023514549190574982	0.9940321231977073	-3.160908529236716
Miat	0.32005989849406635	6.323693569929493	2.7247908310770654	0.023869424012030904	0.9940321231977073	-3.1436575495645847
Mrps28	0.3593996540959896	5.302663734128301	2.6953197466211165	0.025037594551893274	0.9940321231977073	-3.1933192041303338
Snrpc	0.3923312395916758	5.923645412804047	2.6945360434187613	0.025069438693798362	0.9940321231977073	-3.1822262490168383
Hist1h2be	0.4928098065910529	5.7849243355435505	2.692006660203122	0.025172495384839053	0.9940321231977073	-3.187016901679358
Dnajb5	0.2622552199492789	6.62019646465054	2.6838405843325313	0.025508153796560698	0.9940321231977073	-3.1906184816896976
5430416N02Rik	0.42299296019735744	3.9494967430916126	2.6779694612357936	0.025752280756144476	0.9940321231977073	-3.294197543386742
Tuba1b	0.38700031434521165	7.987120396345048	2.672582627402499	0.0259783526440456	0.9940321231977073	-3.2072059657097225
Nat9	0.301539621117632	4.453076315838121	2.6607661223581647	0.02648132784779295	0.9940321231977073	-3.269635282942509
0610043K17Rik	0.44756048843607177	3.4102004007898445	2.6576840460810085	0.02661413143139331	0.9940321231977073	-3.3734354753472733
Alkbh6	0.3439244042036602	5.598567136603097	2.6548797507118245	0.026735551258698066	0.9940321231977073	-3.2333041066019024
Ak1	0.316718230633386	6.647179790060257	2.6536960434422516	0.026786971266557942	0.9940321231977073	-3.226411409629093
Pias4	0.3699755204331927	4.063049310056866	2.6190281375013527	0.028338118259998938	0.9940321231977073	-3.342843456031542
Cort	0.7050291171271681	4.7475430254106	2.6189311841267306	0.028342581135058994	0.9940321231977073	-3.299626983498912
