gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Unc5c	0.6739580396611053	5.024947213416708	7.8870373976438035	6.979778206343796e-05	0.09121378217566418	2.0655360465397443
Cntnap5a	0.6324653731690537	5.485152899269344	7.8251191991100715	7.361611992225894e-05	0.09121378217566418	2.0604532299645744
Gria2	0.6147506693796494	7.268904006568322	7.542783529863407	9.426486687223105e-05	0.09121378217566418	1.8819504427933014
Otof	0.6751277484550489	4.844903183330965	7.435742941059733	0.0001037282438292957	0.09121378217566418	1.7212743003480986
Ccdc187	0.5767489441741178	4.13752415793119	7.334168349923155	0.00011370016475064596	0.09121378217566418	1.5565679862486164
Kcnt1	0.5518390050707316	7.114605253405042	7.190476432410551	0.00012968784001060482	0.09121378217566418	1.6033414317482837
Adcy1	0.615758207231635	7.788651446568181	7.156508057936099	0.00013382467654685413	0.09121378217566418	1.5719740930102652
Kcnh7	1.6919323075625838	3.0309447125238322	7.029566840313416	0.0001506415594167728	0.09121378217566418	1.062925608622689
Rab3c	0.5435435747004815	7.997728151752704	6.932378101083071	0.00016511557347736108	0.09121378217566418	1.384145945122481
Ppp1r9a	0.6013119891204202	7.316444804959493	6.865125963224799	0.00017603880403634477	0.09121378217566418	1.3313721265331573
Myt1l	0.5202729979014542	6.503174541956457	6.827948412869118	0.0001824217058500598	0.09121378217566418	1.2992712388155594
Lrrc7	1.1482679185984779	4.60978527855808	6.767230984734365	0.00019340863007098175	0.09121378217566418	1.176421758488436
Tenm4	0.6339306403580984	6.884347559528777	6.7549128228128765	0.00019572652765054556	0.09121378217566418	1.2366782852785736
Unc13a	0.5065887139714231	6.789305367518596	6.728342828114881	0.00020083236453490743	0.09121378217566418	1.2134534827863765
Elk1	0.8480423324884745	4.323778095866197	6.675644210792631	0.00021140443530409358	0.09121378217566418	1.0743078574998757
Grm5	0.5273042481168888	6.308919400851348	6.66745832275524	0.00021310162858988304	0.09121378217566418	1.1584109130482858
Soga3	0.5572891533578233	5.424991327382774	6.6639186852500405	0.00021384020505782174	0.09121378217566418	1.1372703136628441
Pcdh11x	0.5538177136821503	4.4496430870376775	6.628338924069024	0.00022142478570381092	0.09121378217566418	1.0475112250883232
Il1rapl1	1.2788868968489306	1.0382912227522718	6.587586496566799	0.0002304825396770088	0.09121378217566418	-0.2436791719682203
Fam214a	0.5295592770340987	5.646649458585884	6.526271704736739	0.0002448983897561014	0.09121378217566418	1.0229907953462156
Dennd5b	0.5501556274540107	6.288890963261829	6.4971874133545455	0.0002520853882647927	0.09121378217566418	1.0062232708227974
Epha6	0.6733103810071626	4.797019841376002	6.359412867074833	0.0002894800977770292	0.09121378217566418	0.8408197636524095
Ryr3	0.833201477782981	4.920351931853935	6.345777874095885	0.0002935046420802477	0.09121378217566418	0.8350730366425578
Impad1	0.5466821562088366	6.699734035111392	6.338404387769368	0.00029570692594492015	0.09121378217566418	0.8619207854951787
Lingo4	1.3153697680132126	4.523668768101119	6.337745409519355	0.00029590464005719463	0.09121378217566418	0.8047366298357286
Gpr26	1.25422393302179	2.3820789213104807	6.301593749762056	0.00030697994160200354	0.09121378217566418	0.32430745812392114
Csrnp3	0.49691771870855295	6.292552524134848	6.289698570599476	0.0003107243148520568	0.09121378217566418	0.8154516859587639
Cntnap5b	0.655044118566678	4.220693916757116	6.260736763517723	0.00032005511508137273	0.09121378217566418	0.713036049728311
Frrs1l	0.7188868684586227	6.1575966479910615	6.223317315191484	0.0003325752593712731	0.09121378217566418	0.7523433205694428
Slc25a27	0.5201824970120246	6.20301247872717	6.204346001631045	0.0003391301339563947	0.09121378217566418	0.7347100199458181
Map3k13	0.45595860489792006	4.928601857086176	6.202912875110667	0.0003396311042502777	0.09121378217566418	0.7061003410520419
Bzrap1	0.5297197671275908	6.735463080626579	6.177551096313599	0.00034863415948477885	0.09121378217566418	0.7106526619185551
Arhgap32	0.6619493541238519	6.9404440055293435	6.151492783536182	0.0003581616189647768	0.09121378217566418	0.6858368316227326
Gucy1a2	0.6817108800286773	6.275693009434992	6.151079403873568	0.00035831507212158876	0.09121378217566418	0.6844376789210491
Gm33869	0.9435142240269303	4.016298651846328	6.139610098619524	0.00036260193066176715	0.09121378217566418	0.5874283079814688
Trank1	0.7783615587004249	6.3831559800935525	6.0934870485072405	0.0003804258839594341	0.09121378217566418	0.6295727755407734
Palm2	0.5175859917153289	5.11064975414918	6.054631160001661	0.0003961984852194691	0.09121378217566418	0.5747429626155993
Bicd1	0.47779629981176086	5.523685532078156	6.052714616374553	0.0003969950416005336	0.09121378217566418	0.5826925739838407
Peg3	0.6442629768452743	8.929640092148055	5.979277486105204	0.00042889865099833373	0.09121378217566418	0.5142733644268862
Pcdh15	0.728027781605475	4.146144641818335	5.952017318730668	0.0004414574545739431	0.09121378217566418	0.4305248946064584
Unc80	0.7384816169949993	8.34353728926067	5.940851924725302	0.0004467187299126713	0.09121378217566418	0.478599754967842
Stox2	0.45508539996680764	7.0509230416517354	5.9298340559808	0.00045197877683362213	0.09121378217566418	0.4701861184231886
Scn2a1	0.4777383577068015	6.274382489878711	5.919048549512963	0.0004571945307759199	0.09121378217566418	0.45888108485246093
Tanc2	0.591291164181361	7.133554906810522	5.914583681575788	0.00045937320687305635	0.09121378217566418	0.4550605493924227
Mtf2	0.5956896446745468	4.70044977855904	5.914406433457435	0.0004594599342095974	0.09121378217566418	0.4272780641743559
Akap5	0.5829858342218945	3.439706094209886	5.912286425931432	0.00046049866102709097	0.09121378217566418	0.3138082481115019
Hcn1	0.39415823266238625	5.9464454134752	5.895418642934809	0.00046885670260346605	0.09121378217566418	0.4340675443732458
Ctnna3	0.809164368881631	4.381002127776611	5.891667784088064	0.00047073805016337747	0.09121378217566418	0.3903337530734987
Kcnh5	0.9780039153106861	3.4502045308326803	5.891492788292696	0.00047082602839226476	0.09121378217566418	0.29737591256531815
Socs4	0.9169932081302237	2.4062407776242813	5.881619057234486	0.00047581966558614197	0.09121378217566418	0.030735574281640865
