gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUST00000172314.8	0.5497153539071657	6.425649198516626	9.837629402328123	4.992634112117629e-07	2.511794221806379e-05	6.654334899617411
ENSMUST00000015981.11	0.5693645376620182	6.994782467700598	9.81359061490784	5.123652088624792e-07	2.5271660448893457e-05	6.618946146752899
ENSMUST00000115621.8	1.3430886112432097	5.78505605928563	9.734460956228727	5.58171389475089e-07	2.6760113502148657e-05	6.581355564323123
ENSMUST00000043881.11	0.40753939187877375	6.01208336714909	9.70742903954916	5.748132313828653e-07	2.6760113502148657e-05	6.536691667211013
ENSMUST00000085248.11	0.7895751483147242	6.877403093050349	9.702413584930643	5.77959200033372e-07	2.6760113502148657e-05	6.496551119170594
ENSMUST00000169681.1	0.8525516659455894	8.058361359443255	9.697598542966368	5.809968839265204e-07	2.6760113502148657e-05	6.466317387706851
ENSMUST00000103069.9	1.1744935149199192	6.263770008102713	9.687168455663489	5.876359851173852e-07	2.6760113502148657e-05	6.494161640846148
ENSMUST00000023143.13	0.42454799052196	5.756637510781495	9.662054956279093	6.039586022511392e-07	2.6842297611184684e-05	6.501947112014173
ENSMUST00000121820.8	0.9304932599990394	4.979485561767728	9.63482802176983	6.222072493670006e-07	2.722021453535113e-05	6.512063406901846
ENSMUST00000074246.6	0.6005096368125526	5.789695944406061	9.561184254516863	6.746028265843098e-07	2.8762091699539516e-05	6.386397439614658
ENSMUST00000030622.2	0.4028552854474903	7.431449925456631	9.482354119122029	7.359893862006912e-07	3.060134381798081e-05	6.238650873198678
ENSMUST00000075994.10	0.5306537574790333	6.614033257836029	9.35261195454773	8.504809879743469e-07	3.423015880399151e-05	6.100389317804661
ENSMUST00000049357.9	0.5596954326878585	7.27803691559541	9.338193461297713	8.643406808871886e-07	3.451188861542417e-05	6.074001646203779
ENSMUST00000056660.12	1.1968638842527248	4.725848020937247	9.265070080698353	9.38467794211642e-07	3.68861833803029e-05	5.556504394988195
ENSMUST00000029041.5	1.554556616775387	8.507402558565605	9.169438548382441	1.045889116748507e-06	4.0166932414975106e-05	5.840196721048413
ENSMUST00000090726.5	0.9530563649741648	7.338440872324611	9.085446307111544	1.151165826496479e-06	4.2995656219225597e-05	5.775726086325875
ENSMUST00000031251.15	0.5434994315211785	6.917618229238462	9.083505134365186	1.1537295944336028e-06	4.2995656219225597e-05	5.779093899425437
ENSMUST00000040430.7	0.3616891499254624	7.287225183057222	9.025708824424871	1.2329428898535955e-06	4.528981501956099e-05	5.7051083755342304
ENSMUST00000115616.7	1.3808133543850643	6.475516904104762	9.025461254152244	1.2332945056012435e-06	4.528981501956099e-05	5.716358247522051
ENSMUST00000077037.11	0.6154828387214071	7.126127796936497	8.979697950714643	1.3001778705341564e-06	4.705895587523267e-05	5.651689261035305
ENSMUST00000177978.2	0.43656200631483877	5.660700151953217	8.969278002627899	1.3159446467284682e-06	4.728941084064945e-05	5.70697244689569
ENSMUST00000020223.7	0.7492685690918002	5.337334236790093	8.921528760958847	1.3908678772463264e-06	4.9409947250181526e-05	5.705635675236463
ENSMUST00000211932.1	0.4592317531825456	6.666552416719231	8.919225396373735	1.3945960066638395e-06	4.9409947250181526e-05	5.586996999328484
ENSMUST00000051676.6	1.686066437067467	4.5557114260222615	8.876048476067528	1.4665027106444323e-06	5.118380377260588e-05	4.460360336703255
ENSMUST00000227653.1	0.6400015096199745	6.881266242355683	8.858105673247763	1.497546365434297e-06	5.118380377260588e-05	5.509014942797184
ENSMUST00000190703.6	0.8447589806077866	5.875197168159434	8.854812433818473	1.5033203809795554e-06	5.118380377260588e-05	5.5550702502797495
ENSMUST00000113337.9	0.41289235645389954	5.3949279445648735	8.853456189071103	1.5057052193094157e-06	5.118380377260588e-05	5.606455948717295
ENSMUST00000039064.7	0.8003081355499697	4.985225145356361	8.843137709407777	1.5239828967984903e-06	5.1457435931498025e-05	5.675023810113703
ENSMUST00000020886.8	0.9372325615009034	5.876393755393192	8.769994898981476	1.6605748269404126e-06	5.424903866452737e-05	5.452177367256686
ENSMUST00000108838.3	0.4438958229241834	6.855945040399609	8.74713323745766	1.7059192963697176e-06	5.537083858087774e-05	5.374236464317999
ENSMUST00000047864.10	0.38627149922129433	10.431561699059563	8.721218208256886	1.7589321437470217e-06	5.672556163584145e-05	5.23563289355416
ENSMUST00000106157.7	0.5249246967055203	5.514810424317858	8.693584811369016	1.8174136019837136e-06	5.786966982012698e-05	5.387703332699181
ENSMUST00000000985.6	0.41290588115943905	5.319741281921842	8.657602339996856	1.8967111432955068e-06	5.9639711011998094e-05	5.395201342491614
ENSMUST00000032264.8	0.501120083475791	8.154387776058236	8.571513517918028	2.1018992295315142e-06	6.3705654545804e-05	5.12511446465129
ENSMUST00000084882.8	0.4998514206585991	8.47216538125058	8.542336857172836	2.1767420684135287e-06	6.518565087016943e-05	5.0770572523221675
ENSMUST00000177768.2	0.43855183573576006	5.430436931402702	8.497385914153655	2.2976982406713676e-06	6.643517154492903e-05	5.16205518784752
ENSMUST00000033210.12	0.38981989350027835	5.676813346805465	8.433454042057075	2.482306797613227e-06	7.084709739454204e-05	5.050787381758149
ENSMUST00000069180.7	0.7102295522608539	7.065202559496151	8.396536479712166	2.5961028869117104e-06	7.33187654439503e-05	4.933192150684114
ENSMUST00000102486.4	0.39900393574131954	8.84703672376205	8.392576245788275	2.608638245769649e-06	7.33187654439503e-05	4.872796545075644
ENSMUST00000071329.7	0.4936202977939317	6.227637847376328	8.366704343052326	2.6921444858356682e-06	7.47884442142131e-05	4.919954631502255
