gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ID1	1.4776718835796512	7.537224952503218	7.51892833726714	1.7478540783928384e-05	0.26149644866835253	2.9193964483821366
IFI6	1.1460375254194899	7.372125776929347	5.851702503558092	0.0001458443620506607	0.37183155405746765	1.2259518537316367
DUSP2	0.8592941480375966	9.106478397801588	5.628148734886196	0.00019927044366679127	0.37183155405746765	0.9332389652903492
GBP5	1.1302912396662035	2.977645311438491	5.623599963181725	0.0002005545220973469	0.37183155405746765	0.6685948231107357
SEL1L3	1.334514653568382	5.375641013714776	5.201069993443559	0.0003688833106701193	0.37183155405746765	0.44319839624486246
EGR3	0.8276864619563868	6.760966777835214	5.1898558481351325	0.00037502774727148064	0.37183155405746765	0.4292739936439709
ANGPTL4	2.182026806036304	5.832975402280742	5.124445598389363	0.00041311044084670783	0.37183155405746765	0.349183809955643
SLC27A2	1.8026339828841977	-0.4204829680072569	5.021045278636974	0.00048195532798489066	0.37183155405746765	-1.4755061293049248
NNMT	0.739451570215242	7.386482558999707	4.9728175855154655	0.0005181512149612025	0.37183155405746765	0.14158731986955253
F13A1	3.328563295041502	-1.6876163426935693	4.928599923689137	0.0005538834576173724	0.37183155405746765	-2.2048131788538172
TYMP	0.6642139255506905	6.736614481196011	4.921379316670864	0.0005599629899436593	0.37183155405746765	0.07950071331227182
KCNQ3	0.9854060697266442	2.5452783163083055	4.85864002776588	0.0006158702336667859	0.37183155405746765	-0.2769181978673103
SLC11A2	0.7334543422732738	5.456820477569465	4.847289749768546	0.0006266028702852386	0.37183155405746765	-0.018895373829425743
CFB	1.1210896433280864	6.534534683916503	4.836120499462152	0.0006373583446824373	0.37183155405746765	-0.033162274787996715
SERTAD1	0.8155871888121258	6.0379563097504345	4.783535494374991	0.000690694314362344	0.37183155405746765	-0.10253856445576837
AQP9	2.8731588197400195	1.451960759034552	4.781829934591003	0.0006925015934705872	0.37183155405746765	-0.7050278906983243
RAB31	0.7115566138187086	6.516384470097412	4.770970986172284	0.0007041264295527717	0.37183155405746765	-0.12099996979383931
AOX1	0.8636194332802489	3.9136836651561415	4.7370147344166735	0.0007418321993368901	0.37183155405746765	-0.21533825025013265
KLF11	0.721927170529165	5.167272698108192	4.728859147973831	0.0007512034102990477	0.37183155405746765	-0.1819072934606556
SNX10	1.1127039463340038	2.662050171148545	4.71336661851221	0.0007693524492809227	0.37183155405746765	-0.417921354926877
