gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm10184	3.943971520180655	4.7778641527259325	16.868491324101278	3.1057294417227665e-07	0.0023333345295663143	5.6789745211785405
Akr1b8	3.992219000414199	3.5414237879346624	12.25007132878125	3.1670540596851785e-06	0.009514540021832637	3.576383824329631
Gstm1	2.543234606617723	8.390038968935924	11.943035607435641	3.7992306755620805e-06	0.009514540021832637	4.103196228999901
Tmprss15	2.8074898019076944	2.7127777733548095	10.452345936136519	9.81089441489095e-06	0.018427312434768927	2.198197369153691
Papss2	1.6660042798258683	6.949820941039313	9.852830920110332	1.4870832250231198e-05	0.022344912539197397	3.4007897937741687
Socs3	2.7018125865687814	4.3583926685264816	8.817248425732787	3.222030942948394e-05	0.031405873655430336	2.6448140400332063
Gsta1	2.49263744195897	7.659559719549407	8.701029240750572	3.5308960041833433e-05	0.031405873655430336	2.6548012463883808
Mt2	2.781374524175761	5.634357006257032	8.64169666565686	3.701291065605706e-05	0.031405873655430336	2.70397999099686
Gsta4	2.2376093495098246	5.417322266221974	8.621233107212774	3.7621837202032876e-05	0.031405873655430336	2.679229019598125
Abcb1a	2.920140366569669	4.468921807783795	7.772738363377439	7.626235058655944e-05	0.05251335707987977	1.987907210598304
Cirbp	1.6593282185957108	5.9599179489286405	7.643441111183215	8.53965414707092e-05	0.05346535133911986	1.9943051397368974
Ces2a	1.971351241477577	7.391291387183051	7.2099367933995495	0.0001262191331229234	0.07181952095407443	1.611559185172065
Abcc2	2.417499653164298	4.09650573524757	7.075927603670566	0.00014295257643662723	0.07181952095407443	1.397106873838002
Acadl	1.2180387350159059	6.968215922928734	7.072659457350621	0.00014339049837762763	0.07181952095407443	1.5157869050788557
Ugt2b5	3.2827133307021055	3.9186141515653508	6.85777385908181	0.00017575716164979058	0.0825289722171798	1.1841584506800196
Rbm3	0.9194861170037365	7.842488062639221	6.527391514051058	0.00024264955145618318	0.10723682824060612	1.0170006011898218
Gm766	3.341047101992253	5.46720038773261	6.441491720892859	0.0002643957874019575	0.11035586393060594	0.9698842509448529
Tha1	1.2872587947079426	4.470078251340359	6.312175563589891	0.0003013410355099373	0.11270043946898275	0.8137143191598684
Abcc3	1.1882293354406173	5.528318060649171	6.26777204936568	0.00031532385791288147	0.11270043946898275	0.8079043077779771
Gstm4	1.5149037342275253	4.656308433748593	6.232758460847385	0.0003268589996309887	0.11270043946898275	0.7525862556862828
Retsat	1.248996670950957	7.071470995434829	6.061948946890585	0.0003902896432080714	0.12748896040966262	0.6050051102230016
Cyp2c29	4.363358540056497	2.966928440055024	5.812558273260236	0.0005088856417565039	0.15293031306066454	0.0608260917436505
Tm4sf4	0.9369487735872024	7.7019889049010635	5.613243283307469	0.0006326450304675377	0.1650520191940409	0.15084934014870477
Nr1d1	2.4285257206840454	4.636775521326694	5.5500807949659645	0.0006785549077291408	0.1650520191940409	0.08478995687115987
Gm21002	5.6704175095293605	8.140998414837856	5.511557913095972	0.0007083580330932165	0.1650520191940409	0.04148146108522699
Tifa	1.1011319628808867	7.120448050868162	5.487613628064512	0.0007276103941581028	0.1650520191940409	0.02244011778222621
Mgst1	1.1222402308849428	8.913454460888811	5.476621383583417	0.0007366418326953154	0.1650520191940409	-0.012022570275441957
Gpcpd1	1.1668155674820953	4.142233064736285	5.442256687360849	0.0007656853121275542	0.1650520191940409	-0.04249170879760378
Eci2	0.793934740080104	6.8152066508040745	5.427041537090046	0.0007789467485794755	0.1650520191940409	-0.04272832206579924
Pmm1	1.129840239306727	3.7464444155662835	5.3936727138851275	0.0008089283965008182	0.1650520191940409	-0.12788044914192742
Nqo1	1.53999650893486	4.8885162111396445	5.389411826709289	0.000812847692024426	0.1650520191940409	-0.08189973553713426
Lamb3	1.0792810552824204	5.216160772204339	5.348035654202912	0.0008520166893924236	0.16525362733245455	-0.12767917681133678
Slc2a5	2.470144830748046	6.178323673460824	5.306200568075767	0.0008937498543982457	0.16525362733245455	-0.17686715494455374
Gm11545	0.9895349310032664	5.7395058873959055	5.2831165225800625	0.0009177400067456044	0.16525362733245455	-0.20177060978160277
Cyp2c66	2.5158246131882267	4.020893787971086	5.2773727719789045	0.0009238190267487144	0.16525362733245455	-0.21887564843276142
Hsd17b13	1.3047664478350227	4.211814468283904	5.233677058018913	0.000971546670596356	0.16767042533016951	-0.25508572074192326
Slc1a1	0.9075131638652527	5.036660425553835	5.182260094745546	0.0010312218554540478	0.16767042533016951	-0.3080719268530334
Fbp1	0.8609283641211034	6.3455367280215205	5.168616229959	0.0010477276632778075	0.16767042533016951	-0.32930965188775296
Ick	0.8433672647329162	4.605676309028698	5.167642650673882	0.0010489165433938464	0.16767042533016951	-0.3212073989076174
Acaa1b	3.013930711248875	4.870795916920399	5.134653906410473	0.001090092563445089	0.16855314195888743	-0.359145726773483
Otop3	1.4556103873391235	4.183632449676113	5.114747331165852	0.0011157993047552672	0.16855314195888743	-0.382500031154839
Cxcl16	1.8586131403685622	4.030968865142455	5.098225849285507	0.0011376421271141759	0.16855314195888743	-0.40565483867539065
Aplp2	0.7087359208040063	5.613192571849617	5.093349984536868	0.0011441781232401516	0.16855314195888743	-0.41344475749583154
Cyp2j6	0.9832634843144108	5.340201531276484	5.026625754025288	0.0012379012386864363	0.17240329645896627	-0.4865671580868769
Bcas3	0.7144441315583272	4.507488427474576	5.014851037660469	0.0012553016489195512	0.17240329645896627	-0.4893062465733369
Pld1	0.8129963065266832	4.8592833681800105	5.010445286325222	0.0012618814127475107	0.17240329645896627	-0.49806648558999367
Ugt1a7c	1.029825613677712	6.769462466692024	4.99112258546881	0.001291190444609766	0.17240329645896627	-0.5270248145796979
